product_id,product_name,category_id,base_price_kop
1407,Фасоль «Уральские зори» мини,17,19290
1408,Фасоль «Утро» мини,17,13490
1409,Шпроты «Дары Сибири» премиум,17,22690
1410,Шпроты «Добрый край» большая упаковка,17,15190
1411,Шпроты «Золотая нива» фермерский,17,17490
1412,Шпроты «Кама» фермерский,17,15490
1413,Шпроты «Кама» эконом,17,15290
1414,Шпроты «Мегаполис»,17,10790
1415,Шпроты «Мегаполис» премиум,17,17890
1416,Шпроты «Мегаполис» фермерский,17,37890
1417,Шпроты «Отборное»,17,12290
1418,Шпроты «Премиум Лайн»,17,14390
1419,Шпроты «Приволжье»,17,11990
1420,Шпроты «Своё» большая упаковка,17,11790
1421,Шпроты «Северная ферма»,17,23990
1422,Шпроты «Семейный выбор»,17,11090
1423,Шпроты «Семейный выбор» большая упаковка,17,11890
1424,Шпроты «Солнечный день» фермерский,17,7990
1425,Шпроты «Уральские зори» фермерский,17,10690
1426,Шпроты «Утро» мини,17,7690
1427,Шпроты «Утро» фермерский,17,17490
1428,Шпроты «Экономыч» премиум,17,37290
1429,Горчица «Белый берег» фермерский,18,20990
1430,Горчица «Белый берег» эконом,18,11290
1431,Горчица «Добрый край»,18,4890
1432,Горчица «Золотая нива»,18,10590
1433,Горчица «Золотая нива» эконом,18,28690
1434,Горчица «Кама» большая упаковка,18,14890
1435,Горчица «Лугово»,18,8290
1436,Горчица «Лугово» большая упаковка,18,13490
1437,Горчица «Мегаполис» большая упаковка,18,8490
1438,Горчица «Отборное»,18,6790
1439,Горчица «Отборное» фермерский,18,9690
1440,Горчица «Парма» эконом,18,11390
1441,Горчица «Своё»,18,5690
1442,Горчица «Северная ферма»,18,7390
1443,Горчица «Семейный выбор»,18,10990
1444,Горчица «Солнечный день» премиум,18,9490
1445,Горчица «Солнечный день» эконом,18,12590
1446,Горчица «Уральские зори»,18,7190
1447,Горчица «Утро»,18,14090
1448,Горчица «Утро» премиум,18,7290
1449,Горчица «Утро» фермерский,18,19490
1450,Кетчуп «Золотая нива»,18,5990
1451,Кетчуп «Золотая нива» премиум,18,7490
1452,Кетчуп «Кама»,18,12690
1453,Кетчуп «Кама» эконом,18,19690
1454,Кетчуп «Парма» большая упаковка,18,12290
1455,Кетчуп «Премиум Лайн» эконом,18,13390
1456,Кетчуп «Семейный выбор»,18,11090
1457,Кетчуп «Солнечный день»,18,7690
1458,Кетчуп «Уральские зори»,18,9290
1459,Кетчуп «Утро»,18,7190
1460,Кетчуп «Утро» мини,18,6990
1461,Кетчуп «Утро» эконом,18,12690
1462,Майонез «Вкусная полка»,18,7390
1463,Майонез «Добрый край»,18,12290
1464,Майонез «Мегаполис» фермерский,18,6990
1465,Майонез «Отборное» большая упаковка,18,12190
1466,Майонез «Парма» большая упаковка,18,9290
1467,Майонез «Парма» эконом,18,17990
1468,Майонез «Родные просторы»,18,12290
1469,Майонез «Своё» премиум,18,16990
1470,Майонез «Северная ферма» мини,18,8390
1471,Майонез «Утро»,18,11190
1472,Майонез «Экономыч»,18,7790
1473,Перец чёрный «Белый берег»,18,9490
1474,Перец чёрный «Белый берег» большая упаковка,18,9990
1475,Перец чёрный «Добрый край»,18,8490
1476,Перец чёрный «Парма» мини,18,7190
1477,Перец чёрный «Премиум Лайн» большая упаковка,18,6690
1478,Перец чёрный «Премиум Лайн» эконом,18,4890
1479,Перец чёрный «Приволжье»,18,7590
1480,Перец чёрный «Приволжье» эконом,18,13690
1481,Перец чёрный «Своё»,18,6290
1482,Перец чёрный «Уральские зори» большая упаковка,18,6790
1483,Перец чёрный «Утро» премиум,18,20590
1484,Соевый соус «Дары Сибири» мини,18,8790
1485,Соевый соус «Добрый край» большая упаковка,18,12290
1486,Соевый соус «Добрый край» фермерский,18,13790
1487,Соевый соус «Золотая нива»,18,13890
1488,Соевый соус «Кама» большая упаковка,18,6490
1489,Соевый соус «Кама» мини,18,10090
1490,Соевый соус «Лугово»,18,6190
1491,Соевый соус «Отборное» большая упаковка,18,25890
1492,Соевый соус «Своё» большая упаковка,18,6290
1493,Соевый соус «Утро» фермерский,18,7590
1494,Соевый соус «Экономыч»,18,7590
1495,Кофе в зёрнах «Белый берег»,19,43690
1496,Кофе в зёрнах «Белый берег» фермерский,19,32990
1497,Кофе в зёрнах «Белый берег» эконом,19,37490
1498,Кофе в зёрнах «Вкусная полка» мини,19,22790
1499,Кофе в зёрнах «Дары Сибири» большая упаковка,19,29790
1500,Кофе в зёрнах «Кама» большая упаковка,19,42990
1501,Кофе в зёрнах «Лугово» фермерский,19,43090
1502,Кофе в зёрнах «Отборное» фермерский,19,27190
1503,Кофе в зёрнах «Парма» мини,19,36990
1504,Кофе в зёрнах «Премиум Лайн» мини,19,75590
1505,Кофе в зёрнах «Приволжье» эконом,19,34790
1506,Кофе в зёрнах «Родные просторы» фермерский,19,27490
1507,Кофе в зёрнах «Своё»,19,32890
1508,Кофе в зёрнах «Своё» большая упаковка,19,36090
1509,Кофе в зёрнах «Солнечный день» премиум,19,33190
1510,Кофе в зёрнах «Экономыч» премиум,19,34590
1511,Кофе молотый «Белый берег» фермерский,19,21090
1512,Кофе молотый «Добрый край»,19,24990
1513,Кофе молотый «Золотая нива»,19,33190
1514,Кофе молотый «Лугово» большая упаковка,19,32990
1515,Кофе молотый «Отборное» премиум,19,28690
1516,Кофе молотый «Парма» фермерский,19,32890
1517,Кофе молотый «Премиум Лайн» мини,19,35790
1518,Кофе молотый «Северная ферма» большая упаковка,19,47790
1519,Кофе молотый «Северная ферма» мини,19,33790
1520,Кофе молотый «Семейный выбор»,19,40190
1521,Кофе молотый «Семейный выбор» мини,19,28990
1522,Кофе молотый «Семейный выбор» фермерский,19,42790
1523,Кофе молотый «Солнечный день»,19,39890
1524,Кофе растворимый «Белый берег»,19,47390
1525,Кофе растворимый «Вкусная полка»,19,44890
1526,Кофе растворимый «Вкусная полка» эконом,19,42990
1527,Кофе растворимый «Дары Сибири» большая упаковка,19,33790
1528,Кофе растворимый «Кама»,19,38090
1529,Кофе растворимый «Кама» большая упаковка,19,50790
1530,Кофе растворимый «Мегаполис»,19,27890
1531,Кофе растворимый «Отборное»,19,28090
1532,Кофе растворимый «Отборное» фермерский,19,37290
1533,Кофе растворимый «Парма» большая упаковка,19,40490
1534,Кофе растворимый «Приволжье»,19,26190
1535,Кофе растворимый «Приволжье» премиум,19,34090
1536,Кофе растворимый «Родные просторы»,19,33890
1537,Кофе растворимый «Семейный выбор» большая упаковка,19,16090
1538,Кофе растворимый «Уральские зори»,19,32390
1539,Кофе растворимый «Утро» большая упаковка,19,33090
1540,Чай зелёный «Белый берег»,19,33090
1541,Чай зелёный «Золотая нива»,19,57490
1542,Чай зелёный «Лугово» премиум,19,22890
1543,Чай зелёный «Лугово» фермерский,19,26190
1544,Чай зелёный «Отборное»,19,13990
1545,Чай зелёный «Отборное» премиум,19,29590
1546,Чай зелёный «Парма» премиум,19,30490
1547,Чай зелёный «Премиум Лайн» фермерский,19,29290
1548,Чай зелёный «Приволжье» большая упаковка,19,51590
1549,Чай зелёный «Родные просторы» мини,19,47290
1550,Чай зелёный «Своё» большая упаковка,19,35990
1551,Чай зелёный «Северная ферма» фермерский,19,30690
1552,Чай зелёный «Семейный выбор»,19,50090
1553,Чай зелёный «Семейный выбор» премиум,19,34790
1554,Чай зелёный «Солнечный день» большая упаковка,19,26290
1555,Чай зелёный «Уральские зори»,19,19190
1556,Чай зелёный «Утро»,19,29990
1557,Чай чёрный «Вкусная полка» премиум,19,45590
1558,Чай чёрный «Добрый край» мини,19,77590
1559,Чай чёрный «Добрый край» эконом,19,35790
1560,Чай чёрный «Кама» большая упаковка,19,26790
1561,Чай чёрный «Отборное» мини,19,23090
1562,Чай чёрный «Парма» мини,19,42490
1563,Чай чёрный «Парма» фермерский,19,18890
1564,Чай чёрный «Премиум Лайн»,19,42390
1565,Чай чёрный «Приволжье»,19,46590
1566,Чай чёрный «Своё»,19,40790
1567,Чай чёрный «Своё» большая упаковка,19,32390
1568,Чай чёрный «Солнечный день» мини,19,42690
1569,Чай чёрный «Утро» мини,19,37190
1570,Вафли «Белый берег»,20,12690
1571,Вафли «Вкусная полка»,20,11290
1572,Вафли «Дары Сибири» премиум,20,16890
1573,Вафли «Добрый край»,20,22490
1574,Вафли «Золотая нива» мини,20,14090
1575,Вафли «Золотая нива» премиум,20,9590
1576,Вафли «Кама» премиум,20,10290
1577,Вафли «Лугово» эконом,20,17190
1578,Вафли «Мегаполис»,20,28590
1579,Вафли «Мегаполис» фермерский,20,17190
1580,Вафли «Мегаполис» эконом,20,13090
1581,Вафли «Отборное» премиум,20,19590
1582,Вафли «Премиум Лайн» эконом,20,13790
1583,Вафли «Родные просторы» эконом,20,13090
1584,Вафли «Северная ферма» фермерский,20,10690
1585,Вафли «Семейный выбор»,20,24590
1586,Вафли «Семейный выбор» мини,20,6190
1587,Вафли «Семейный выбор» эконом,20,19790
1588,Вафли «Утро»,20,12790
1589,Вафли «Утро» мини,20,12990
1590,Вафли «Утро» премиум,20,27090
1591,Вафли «Экономыч»,20,11690
1592,Зефир «Белый берег»,20,11790
1593,Зефир «Вкусная полка» премиум,20,14290
1594,Зефир «Добрый край» большая упаковка,20,17290
1595,Зефир «Добрый край» фермерский,20,12890
1596,Зефир «Кама»,20,8590
1597,Зефир «Лугово»,20,11090
1598,Зефир «Мегаполис»,20,23490
1599,Зефир «Мегаполис» мини,20,15390
1600,Зефир «Мегаполис» премиум,20,17590
1601,Зефир «Парма» фермерский,20,13690
1602,Зефир «Приволжье»,20,11890
1603,Зефир «Приволжье» премиум,20,26990
1604,Зефир «Своё»,20,13990
1605,Зефир «Своё» премиум,20,12790
1606,Зефир «Своё» фермерский,20,21990
1607,Зефир «Северная ферма» мини,20,11590
1608,Зефир «Северная ферма» фермерский,20,12190
1609,Зефир «Семейный выбор» мини,20,15090
1610,Зефир «Солнечный день» мини,20,14990
1611,Зефир «Уральские зори» мини,20,16390
1612,Зефир «Экономыч»,20,31190
1613,Конфеты «Дары Сибири» премиум,20,16890
1614,Конфеты «Добрый край» мини,20,6490
1615,Конфеты «Лугово»,20,16790
1616,Конфеты «Мегаполис»,20,15190
1617,Конфеты «Отборное»,20,15190
1618,Конфеты «Премиум Лайн» мини,20,16290
1619,Конфеты «Премиум Лайн» эконом,20,14890
1620,Конфеты «Приволжье» фермерский,20,14690
1621,Конфеты «Родные просторы» премиум,20,18590
1622,Конфеты «Своё» мини,20,12390
1623,Конфеты «Солнечный день» большая упаковка,20,10790
1624,Конфеты «Уральские зори» фермерский,20,43190
1625,Конфеты «Утро» большая упаковка,20,11690
1626,Конфеты «Экономыч»,20,15490
1627,Конфеты «Экономыч» фермерский,20,8890
1628,Мармелад «Белый берег»,20,15590
1629,Мармелад «Белый берег» эконом,20,10790
1630,Мармелад «Вкусная полка» премиум,20,12790
1631,Мармелад «Добрый край» эконом,20,21590
1632,Мармелад «Золотая нива»,20,17690
1633,Мармелад «Золотая нива» премиум,20,18290
1634,Мармелад «Мегаполис»,20,8090
1635,Мармелад «Приволжье»,20,28490
1636,Мармелад «Своё» премиум,20,9890
1637,Мармелад «Семейный выбор»,20,25590
1638,Мармелад «Уральские зори» эконом,20,21390
1639,Мармелад «Утро» фермерский,20,18390
1640,Мармелад «Экономыч»,20,11090
1641,Мармелад «Экономыч» мини,20,15790
1642,Печенье «Белый берег» мини,20,12690
1643,Печенье «Добрый край»,20,15190
1644,Печенье «Лугово» фермерский,20,13690
1645,Печенье «Мегаполис»,20,7290
1646,Печенье «Отборное» премиум,20,22190
1647,Печенье «Парма» эконом,20,14590
1648,Печенье «Приволжье» мини,20,12690
1649,Печенье «Северная ферма» премиум,20,12290
1650,Печенье «Семейный выбор»,20,16990
1651,Печенье «Солнечный день» фермерский,20,10990
1652,Печенье «Солнечный день» эконом,20,6790
1653,Печенье «Уральские зори» большая упаковка,20,17290
1654,Печенье «Экономыч» премиум,20,17990
1655,Шоколад молочный «Белый берег»,20,13990
1656,Шоколад молочный «Вкусная полка» мини,20,9990
1657,Шоколад молочный «Вкусная полка» премиум,20,15490
1658,Шоколад молочный «Дары Сибири» большая упаковка,20,8990
1659,Шоколад молочный «Добрый край» большая упаковка,20,10490
1660,Шоколад молочный «Золотая нива»,20,11490
1661,Шоколад молочный «Мегаполис» фермерский,20,20190
1662,Шоколад молочный «Отборное» мини,20,13190
1663,Шоколад молочный «Отборное» премиум,20,12790
1664,Шоколад молочный «Премиум Лайн»,20,29690
1665,Шоколад молочный «Премиум Лайн» фермерский,20,16990
1666,Шоколад молочный «Своё»,20,16890
1667,Шоколад молочный «Северная ферма»,20,13190
1668,Шоколад молочный «Северная ферма» премиум,20,12190
1669,Шоколад молочный «Утро»,20,6990
1670,Шоколад молочный «Утро» фермерский,20,21090
1671,Шоколад молочный «Экономыч» мини,20,17490
1672,Крекеры «Белый берег» мини,21,6990
1673,Крекеры «Дары Сибири» большая упаковка,21,14490
1674,Крекеры «Добрый край»,21,8590
1675,Крекеры «Добрый край» фермерский,21,19290
1676,Крекеры «Добрый край» эконом,21,14290
1677,Крекеры «Золотая нива»,21,7690
1678,Крекеры «Кама» мини,21,7990
1679,Крекеры «Лугово» большая упаковка,21,13590
1680,Крекеры «Мегаполис» мини,21,9990
1681,Крекеры «Отборное»,21,10390
1682,Крекеры «Парма» эконом,21,17190
1683,Крекеры «Премиум Лайн» фермерский,21,8490
1684,Крекеры «Приволжье»,21,11390
1685,Крекеры «Своё» премиум,21,15390
1686,Крекеры «Семейный выбор»,21,14590
1687,Крекеры «Солнечный день» фермерский,21,10390
1688,Крекеры «Экономыч» эконом,21,9890
1689,Попкорн «Белый берег»,21,5990
1690,Попкорн «Белый берег» премиум,21,7590
1691,Попкорн «Золотая нива» фермерский,21,12290
1692,Попкорн «Мегаполис»,21,10490
1693,Попкорн «Парма» фермерский,21,11290
1694,Попкорн «Родные просторы»,21,15790
1695,Попкорн «Своё»,21,7290
1696,Попкорн «Своё» фермерский,21,10090
1697,Попкорн «Северная ферма»,21,11790
1698,Попкорн «Солнечный день»,21,8590
1699,Попкорн «Солнечный день» большая упаковка,21,18190
1700,Попкорн «Уральские зори»,21,15090
1701,Попкорн «Утро» фермерский,21,12190
1702,Попкорн «Экономыч»,21,20590
1703,Семечки «Белый берег» фермерский,21,6490
1704,Семечки «Белый берег» эконом,21,10990
1705,Семечки «Добрый край» большая упаковка,21,12490
1706,Семечки «Золотая нива»,21,7990
1707,Семечки «Золотая нива» эконом,21,12190
1708,Семечки «Кама» фермерский,21,7490
1709,Семечки «Отборное»,21,13990
1710,Семечки «Парма»,21,15890
1711,Семечки «Премиум Лайн»,21,12090
1712,Семечки «Премиум Лайн» фермерский,21,5790
1713,Семечки «Приволжье»,21,7790
1714,Семечки «Родные просторы» фермерский,21,13390
1715,Семечки «Своё»,21,11090
1716,Семечки «Северная ферма» большая упаковка,21,4290
1717,Семечки «Солнечный день» фермерский,21,16990
1718,Семечки «Уральские зори»,21,11490
1719,Семечки «Утро»,21,8290
1720,Семечки «Утро» мини,21,15590
1721,Семечки «Экономыч» премиум,21,8690
1722,Сухарики «Белый берег» эконом,21,8590
1723,Сухарики «Вкусная полка» эконом,21,12490
1724,Сухарики «Дары Сибири»,21,20490
1725,Сухарики «Дары Сибири» большая упаковка,21,19390
1726,Сухарики «Добрый край» мини,21,12490
1727,Сухарики «Кама»,21,12890
1728,Сухарики «Лугово»,21,14490
1729,Сухарики «Мегаполис» большая упаковка,21,7090
1730,Сухарики «Мегаполис» мини,21,13790
1731,Сухарики «Отборное» премиум,21,8490
1732,Сухарики «Отборное» эконом,21,12290
1733,Сухарики «Премиум Лайн» мини,21,10190
1734,Сухарики «Приволжье» большая упаковка,21,13090
1735,Сухарики «Родные просторы»,21,11490
1736,Сухарики «Родные просторы» фермерский,21,3790
1737,Сухарики «Родные просторы» эконом,21,11690
1738,Сухарики «Северная ферма»,21,13790
1739,Сухарики «Семейный выбор» фермерский,21,12890
1740,Чипсы «Белый берег»,21,10590
1741,Чипсы «Белый берег» мини,21,19490
1742,Чипсы «Дары Сибири» мини,21,12290
1743,Чипсы «Добрый край»,21,12790
1744,Чипсы «Золотая нива» фермерский,21,15890
1745,Чипсы «Лугово» премиум,21,12490
1746,Чипсы «Мегаполис» фермерский,21,7990
1747,Чипсы «Отборное»,21,4690
1748,Чипсы «Отборное» премиум,21,9290
1749,Чипсы «Парма» большая упаковка,21,14390
1750,Чипсы «Премиум Лайн»,21,9690
1751,Чипсы «Родные просторы» мини,21,14590
1752,Чипсы «Северная ферма» мини,21,11590
1753,Чипсы «Семейный выбор» фермерский,21,17290
1754,Чипсы «Солнечный день» мини,21,9890
1755,Чипсы «Уральские зори» фермерский,21,12990
1756,Багет «Белый берег»,22,5990
1757,Багет «Вкусная полка»,22,11990
1758,Багет «Дары Сибири» мини,22,7290
1759,Багет «Добрый край» мини,22,3290
1760,Багет «Добрый край» фермерский,22,1990
1761,Багет «Золотая нива»,22,7790
1762,Багет «Золотая нива» мини,22,5790
1763,Багет «Золотая нива» премиум,22,8890
1764,Багет «Кама»,22,4390
1765,Багет «Лугово» мини,22,6790
1766,Багет «Лугово» премиум,22,8090
1767,Багет «Лугово» фермерский,22,5090
1768,Багет «Мегаполис» эконом,22,5190
1769,Багет «Отборное»,22,6090
1770,Багет «Отборное» мини,22,7290
1771,Багет «Премиум Лайн»,22,5990
1772,Багет «Приволжье»,22,8390
1773,Багет «Родные просторы»,22,5090
1774,Багет «Своё» большая упаковка,22,3790
1775,Багет «Своё» премиум,22,11990
1776,Багет «Северная ферма»,22,4890
1777,Багет «Семейный выбор» мини,22,4890
1778,Багет «Солнечный день»,22,5890
1779,Багет «Солнечный день» премиум,22,6090
1780,Багет «Утро» мини,22,5190
1781,Багет «Утро» премиум,22,5990
1782,Багет «Экономыч»,22,5890
1783,Батон нарезной «Белый берег» большая упаковка,22,6390
1784,Батон нарезной «Белый берег» мини,22,2590
1785,Батон нарезной «Вкусная полка» фермерский,22,11590
1786,Батон нарезной «Дары Сибири»,22,5690
1787,Батон нарезной «Кама»,22,7390
1788,Батон нарезной «Кама» мини,22,3690
1789,Батон нарезной «Мегаполис» премиум,22,5090
1790,Батон нарезной «Отборное» премиум,22,4690
1791,Батон нарезной «Отборное» фермерский,22,9990
1792,Батон нарезной «Родные просторы»,22,4890
1793,Батон нарезной «Родные просторы» премиум,22,7790
1794,Батон нарезной «Своё»,22,4790
1795,Батон нарезной «Северная ферма» премиум,22,5090
1796,Батон нарезной «Семейный выбор»,22,5490
1797,Батон нарезной «Семейный выбор» мини,22,9390
1798,Батон нарезной «Солнечный день»,22,3090
1799,Батон нарезной «Солнечный день» эконом,22,3790
1800,Батон нарезной «Уральские зори» премиум,22,2990
1801,Батон нарезной «Уральские зори» эконом,22,4090
1802,Батон нарезной «Утро»,22,4490
1803,Лаваш «Вкусная полка»,22,3390
1804,Лаваш «Вкусная полка» мини,22,4590
1805,Лаваш «Вкусная полка» премиум,22,2990
1806,Лаваш «Добрый край» большая упаковка,22,4190
1807,Лаваш «Золотая нива» большая упаковка,22,9090
1808,Лаваш «Кама» большая упаковка,22,6890
1809,Лаваш «Отборное»,22,6390
1810,Лаваш «Парма»,22,4190
1811,Лаваш «Парма» эконом,22,3490
1812,Лаваш «Родные просторы»,22,3990
1813,Лаваш «Своё» большая упаковка,22,5890
1814,Лаваш «Солнечный день»,22,8090
1815,Лаваш «Уральские зори»,22,8190
1816,Лаваш «Уральские зори» большая упаковка,22,7490
1817,Лаваш «Уральские зори» фермерский,22,4590
1818,Хлеб Бородинский «Белый берег» мини,22,6090
1819,Хлеб Бородинский «Белый берег» фермерский,22,5390
1820,Хлеб Бородинский «Белый берег» эконом,22,5590
1821,Хлеб Бородинский «Вкусная полка» мини,22,12190
1822,Хлеб Бородинский «Золотая нива»,22,3190
1823,Хлеб Бородинский «Золотая нива» большая упаковка,22,5490
1824,Хлеб Бородинский «Золотая нива» премиум,22,9190
1825,Хлеб Бородинский «Кама» большая упаковка,22,3590
1826,Хлеб Бородинский «Кама» премиум,22,4790
1827,Хлеб Бородинский «Лугово»,22,4990
1828,Хлеб Бородинский «Лугово» премиум,22,5490
1829,Хлеб Бородинский «Мегаполис»,22,3390
1830,Хлеб Бородинский «Мегаполис» премиум,22,7390
1831,Хлеб Бородинский «Отборное» мини,22,7590
1832,Хлеб Бородинский «Отборное» премиум,22,7190
1833,Хлеб Бородинский «Отборное» фермерский,22,4390
1834,Хлеб Бородинский «Парма»,22,6190
1835,Хлеб Бородинский «Премиум Лайн» большая упаковка,22,4390
1836,Хлеб Бородинский «Премиум Лайн» мини,22,5290
1837,Хлеб Бородинский «Приволжье»,22,12690
1838,Хлеб Бородинский «Приволжье» эконом,22,6190
1839,Хлеб Бородинский «Своё»,22,3990
1840,Хлеб Бородинский «Северная ферма»,22,6390
1841,Хлеб Бородинский «Северная ферма» большая упаковка,22,3690
1842,Хлеб Бородинский «Семейный выбор» эконом,22,3890
1843,Хлеб Бородинский «Солнечный день»,22,4190
1844,Хлеб Бородинский «Солнечный день» фермерский,22,5090
1845,Хлеб Бородинский «Уральские зори» фермерский,22,8290
1846,Хлеб Бородинский «Экономыч»,22,7290
1847,Хлеб пшеничный «Белый берег»,22,7190
1848,Хлеб пшеничный «Белый берег» фермерский,22,4090
1849,Хлеб пшеничный «Вкусная полка»,22,4990
1850,Хлеб пшеничный «Вкусная полка» большая упаковка,22,6590
1851,Хлеб пшеничный «Дары Сибири»,22,4790
1852,Хлеб пшеничный «Дары Сибири» большая упаковка,22,5390
1853,Хлеб пшеничный «Добрый край»,22,6990
1854,Хлеб пшеничный «Золотая нива» премиум,22,5290
1855,Хлеб пшеничный «Кама»,22,6490
1856,Хлеб пшеничный «Кама» большая упаковка,22,10490
1857,Хлеб пшеничный «Кама» мини,22,5590
1858,Хлеб пшеничный «Кама» эконом,22,9090
1859,Хлеб пшеничный «Лугово» мини,22,7290
1860,Хлеб пшеничный «Лугово» фермерский,22,3590
1861,Хлеб пшеничный «Отборное»,22,4090
1862,Хлеб пшеничный «Отборное» большая упаковка,22,4490
1863,Хлеб пшеничный «Парма» премиум,22,4390
1864,Хлеб пшеничный «Приволжье»,22,5790
1865,Хлеб пшеничный «Приволжье» мини,22,7390
1866,Хлеб пшеничный «Приволжье» премиум,22,9290
1867,Хлеб пшеничный «Приволжье» фермерский,22,6690
1868,Хлеб пшеничный «Приволжье» эконом,22,5090
1869,Хлеб пшеничный «Родные просторы»,22,2890
1870,Хлеб пшеничный «Родные просторы» большая упаковка,22,6190
1871,Хлеб пшеничный «Своё» большая упаковка,22,6090
1872,Хлеб пшеничный «Северная ферма»,22,6390
1873,Хлеб пшеничный «Уральские зори» премиум,22,12490
1874,Хлеб пшеничный «Утро» фермерский,22,9290
1875,Хлеб пшеничный «Экономыч» большая упаковка,22,7890
1876,Кекс «Дары Сибири» фермерский,23,12790
1877,Кекс «Родные просторы»,23,37690
1878,Кекс «Родные просторы» большая упаковка,23,23690
1879,Кекс «Родные просторы» эконом,23,18090
1880,Кекс «Северная ферма»,23,15090
1881,Кекс «Уральские зори»,23,17590
1882,Кекс «Уральские зори» большая упаковка,23,13790
1883,Кекс «Утро»,23,28590
1884,Кекс «Утро» премиум,23,15990
1885,Кекс «Экономыч»,23,30790
1886,Круассан «Кама»,23,18290
1887,Круассан «Мегаполис» большая упаковка,23,14590
1888,Круассан «Мегаполис» фермерский,23,18090
1889,Круассан «Отборное»,23,8390
1890,Круассан «Премиум Лайн» премиум,23,20090
1891,Круассан «Премиум Лайн» фермерский,23,19790
1892,Круассан «Своё» премиум,23,27990
1893,Круассан «Северная ферма» премиум,23,10890
1894,Круассан «Северная ферма» фермерский,23,31490
1895,Круассан «Солнечный день» эконом,23,27990
1896,Круассан «Экономыч»,23,32490
1897,Пирожок с капустой «Вкусная полка»,23,20590
1898,Пирожок с капустой «Вкусная полка» мини,23,29890
1899,Пирожок с капустой «Добрый край» фермерский,23,12490
1900,Пирожок с капустой «Лугово»,23,26990
1901,Пирожок с капустой «Парма» мини,23,15990
1902,Пирожок с капустой «Родные просторы»,23,11790
1903,Пирожок с капустой «Родные просторы» эконом,23,14190
1904,Пирожок с капустой «Солнечный день» премиум,23,20990
1905,Пирожок с капустой «Уральские зори» премиум,23,15690
1906,Пирожок с капустой «Экономыч» мини,23,23990
1907,Слойка «Вкусная полка»,23,11190
1908,Слойка «Вкусная полка» мини,23,9990
1909,Слойка «Вкусная полка» эконом,23,33890
1910,Слойка «Дары Сибири»,23,28790
1911,Слойка «Добрый край» мини,23,14490
1912,Слойка «Лугово» большая упаковка,23,20990
1913,Слойка «Лугово» фермерский,23,29990
1914,Слойка «Лугово» эконом,23,24290
1915,Слойка «Своё» большая упаковка,23,22090
1916,Слойка «Своё» премиум,23,30790
1917,Слойка «Семейный выбор» мини,23,16290
1918,Слойка «Солнечный день»,23,21190
1919,Слойка «Утро» премиум,23,20890
1920,Слойка «Экономыч»,23,19090
1921,Торт Наполеон «Белый берег» фермерский,23,18290
1922,Торт Наполеон «Дары Сибири» большая упаковка,23,21490
1923,Торт Наполеон «Дары Сибири» премиум,23,21290
1924,Торт Наполеон «Добрый край» большая упаковка,23,14490
1925,Торт Наполеон «Золотая нива» большая упаковка,23,27790
1926,Торт Наполеон «Кама» мини,23,14890
1927,Торт Наполеон «Мегаполис»,23,19490
1928,Торт Наполеон «Мегаполис» премиум,23,18890
1929,Торт Наполеон «Отборное» большая упаковка,23,23790
1930,Торт Наполеон «Отборное» премиум,23,9990
1931,Торт Наполеон «Парма»,23,28690
1932,Торт Наполеон «Приволжье» большая упаковка,23,16590
1933,Торт Наполеон «Родные просторы» большая упаковка,23,32190
1934,Торт Наполеон «Своё»,23,17790
1935,Торт Наполеон «Северная ферма»,23,20590
1936,Торт Наполеон «Северная ферма» фермерский,23,40990
1937,Торт Наполеон «Северная ферма» эконом,23,19090
1938,Торт Наполеон «Семейный выбор»,23,32390
1939,Торт Наполеон «Семейный выбор» большая упаковка,23,21290
1940,Торт Наполеон «Солнечный день» эконом,23,24290
1941,Торт Наполеон «Уральские зори»,23,21490
1942,Вода газированная «Белый берег»,24,3990
1943,Вода газированная «Вкусная полка»,24,5290
1944,Вода газированная «Дары Сибири» премиум,24,9090
1945,Вода газированная «Золотая нива»,24,9990
1946,Вода газированная «Кама»,24,9190
1947,Вода газированная «Кама» фермерский,24,7190
1948,Вода газированная «Кама» эконом,24,3490
1949,Вода газированная «Лугово»,24,6490
1950,Вода газированная «Мегаполис»,24,3590
1951,Вода газированная «Мегаполис» фермерский,24,3290
1952,Вода газированная «Отборное» фермерский,24,5990
1953,Вода газированная «Отборное» эконом,24,6590
1954,Вода газированная «Премиум Лайн»,24,7490
1955,Вода газированная «Приволжье» фермерский,24,6490
1956,Вода газированная «Родные просторы» большая упаковка,24,6590
1957,Вода газированная «Родные просторы» фермерский,24,3890
1958,Вода газированная «Своё»,24,5290
1959,Вода газированная «Своё» мини,24,3190
1960,Вода газированная «Северная ферма»,24,2690
1961,Вода газированная «Северная ферма» мини,24,7090
1962,Вода газированная «Северная ферма» премиум,24,4190
1963,Вода газированная «Семейный выбор» мини,24,7490
1964,Вода газированная «Семейный выбор» эконом,24,8090
1965,Вода газированная «Солнечный день»,24,4390
1966,Вода газированная «Уральские зори»,24,6790
1967,Вода газированная «Уральские зори» эконом,24,4390
1968,Вода газированная «Утро»,24,2890
1969,Вода газированная «Экономыч»,24,5690
1970,Вода газированная «Экономыч» премиум,24,4690
1971,Вода газированная «Экономыч» фермерский,24,4690
1972,Вода минеральная «Белый берег» эконом,24,10990
1973,Вода минеральная «Вкусная полка» премиум,24,3190
1974,Вода минеральная «Вкусная полка» фермерский,24,6290
