event_id,event_ts,receipt_id,line_no,store_id,product_id,category_id,customer_id,is_loyalty,operation_type,quantity,price_regular_kop,price_paid_kop,payment_method,ref_event_id
100018830,2026-09-05 14:16:55.302,50002735,10,147,1995,24,189170,true,SALE,1,9060,9060,CARD,
100018584,2026-09-05 14:16:56.052,50002699,3,133,625,8,,false,SALE,1,36350,36350,CARD,
100018831,2026-09-05 14:16:57.386,50002735,11,147,2621,34,189170,true,SALE,1,31260,31260,CARD,
100018585,2026-09-05 14:16:58.250,50002699,4,133,1922,23,,false,SALE,1,22920,22920,CARD,
100018832,2026-09-05 14:16:59.825,50002735,12,147,736,9,189170,true,SALE,1,42890,42890,CARD,
100018586,2026-09-05 14:17:01.042,50002699,5,133,354,4,,false,SALE,1,14390,14390,CARD,
100018833,2026-09-05 14:17:02.667,50002735,13,147,1243,15,189170,true,SALE,1,13360,13360,CARD,
100018587,2026-09-05 14:17:03.037,50002699,6,133,894,11,,false,SALE,6,83100,83100,CARD,
100017014,2026-09-05 14:17:05.820,50002440,1,33,28,1,145447,true,SALE,1,11290,7338,CASH,
100017015,2026-09-05 14:17:07.753,50002440,2,33,656,8,145447,true,SALE,1,38690,36756,CASH,
100018657,2026-09-05 14:17:10.480,50002711,1,137,538,6,,false,SALE,1,17970,17970,CARD,
100017016,2026-09-05 14:17:10.782,50002440,3,33,1166,14,145447,true,SALE,1,34000,34000,CASH,
100017633,2026-09-05 14:17:12.457,50002545,1,81,437,5,18404,true,SALE,1,13070,12416,BONUS,
100018658,2026-09-05 14:17:12.808,50002711,2,137,575,7,,false,SALE,2,66480,66480,CARD,
100017017,2026-09-05 14:17:13.531,50002440,4,33,2362,30,145447,true,SALE,1,65550,62272,CASH,
100017634,2026-09-05 14:17:14.906,50002545,2,81,418,5,18404,true,SALE,1,20610,20610,BONUS,
100018659,2026-09-05 14:17:15.407,50002711,3,137,2214,27,,false,SALE,1,8300,8300,CARD,
100017018,2026-09-05 14:17:15.911,50002440,5,33,1506,19,145447,true,SALE,1,29310,29310,CASH,
100017635,2026-09-05 14:17:16.763,50002545,3,81,1580,20,18404,true,SALE,2,25000,23750,BONUS,
100018660,2026-09-05 14:17:17.529,50002711,4,137,215,2,,false,SALE,3,24300,24300,CARD,
100017019,2026-09-05 14:17:18.031,50002440,6,33,1950,24,145447,true,SALE,1,3830,3830,CASH,
100017636,2026-09-05 14:17:19.562,50002545,4,81,1355,16,18404,true,SALE,2,21360,21360,BONUS,
100017020,2026-09-05 14:17:20.329,50002440,7,33,1666,20,145447,true,SALE,1,18010,17110,CASH,
100017637,2026-09-05 14:17:21.981,50002545,5,81,538,6,18404,true,SALE,4,66040,66040,BONUS,
100017021,2026-09-05 14:17:22.972,50002440,8,33,2206,27,145447,true,SALE,1,9160,9160,CASH,
100017638,2026-09-05 14:17:24.971,50002545,6,81,767,9,18404,true,SALE,1,29870,29870,BONUS,
100017874,2026-09-05 14:17:25.442,50002583,1,97,945,11,,false,SALE,1,7120,7120,CASH,
100017022,2026-09-05 14:17:26.072,50002440,9,33,2134,26,145447,true,SALE,1,22800,22800,CASH,
100017639,2026-09-05 14:17:27.512,50002545,7,81,933,11,18404,true,SALE,1,10680,6942,BONUS,
100017023,2026-09-05 14:17:27.951,50002440,10,33,59,1,145447,true,SALE,1,8300,8300,CASH,
100017875,2026-09-05 14:17:28.007,50002583,2,97,134,2,,false,SALE,1,7310,7310,CASH,
100017876,2026-09-05 14:17:30.282,50002583,3,97,1026,12,,false,SALE,1,17720,17720,CASH,
100017877,2026-09-05 14:17:32.984,50002583,4,97,963,11,,false,SALE,1,8760,8760,CASH,
100017466,2026-09-05 14:17:40.632,50002513,1,67,2438,31,,false,SALE,2,22700,22700,CARD,
100018380,2026-09-05 14:17:42.257,50002659,1,120,2001,24,154814,true,SALE,1,8290,7876,CARD,
100017467,2026-09-05 14:17:42.606,50002513,2,67,1996,24,,false,SALE,1,8050,8050,CARD,
100018381,2026-09-05 14:17:45.065,50002659,2,120,1218,15,154814,true,SALE,1,11780,11191,CARD,
100017468,2026-09-05 14:17:45.486,50002513,3,67,2165,26,,false,SALE,1,12230,12230,CARD,
100016599,2026-09-05 14:17:47.239,50002385,1,8,82,1,287824,true,SALE,1,12020,12020,CARD,
100018382,2026-09-05 14:17:47.774,50002659,3,120,955,11,154814,true,SALE,1,5740,5740,CARD,
100017469,2026-09-05 14:17:48.435,50002513,4,67,497,6,,false,SALE,3,56490,56490,CARD,
100016600,2026-09-05 14:17:49.945,50002385,2,8,315,4,287824,true,SALE,2,25440,25440,CARD,
100016601,2026-09-05 14:17:52.396,50002385,3,8,1722,21,287824,true,SALE,1,9940,9443,CARD,
100016602,2026-09-05 14:17:54.637,50002385,4,8,634,8,287824,true,SALE,1,21390,21390,CARD,
100016603,2026-09-05 14:17:57.424,50002385,5,8,543,7,287824,true,SALE,1,79830,79830,CARD,
100016604,2026-09-05 14:17:59.934,50002385,6,8,2032,24,287824,true,SALE,2,18960,18960,CARD,
100016605,2026-09-05 14:18:02.031,50002385,7,8,687,8,287824,true,SALE,1,22550,15785,CARD,
100016606,2026-09-05 14:18:04.701,50002385,8,8,940,11,287824,true,SALE,2,10860,10860,CARD,
100016607,2026-09-05 14:18:07.291,50002385,9,8,1243,15,287824,true,SALE,1,13290,12626,CARD,
100016608,2026-09-05 14:18:09.261,50002385,10,8,854,10,287824,true,SALE,1,61550,61550,CARD,
100017909,2026-09-05 14:18:09.522,50002592,1,99,1290,16,257980,true,SALE,1,7750,7362,CARD,
100017910,2026-09-05 14:18:11.359,50002592,2,99,1038,12,257980,true,SALE,1,32500,32500,CARD,
100016609,2026-09-05 14:18:11.912,50002385,11,8,1195,14,287824,true,SALE,1,38290,38290,CARD,
100018938,2026-09-05 14:18:12.734,50002735,9,147,1314,16,189170,true,CANCEL,1,17080,17080,CARD,100018829
100017911,2026-09-05 14:18:14.515,50002592,3,99,687,8,257980,true,SALE,1,18910,13237,CARD,
100016610,2026-09-05 14:18:15.101,50002385,12,8,1666,20,287824,true,SALE,1,19540,19540,CARD,
100017912,2026-09-05 14:18:17.256,50002592,4,99,1327,16,257980,true,SALE,1,9500,9500,CARD,
100016611,2026-09-05 14:18:17.266,50002385,13,8,492,6,287824,true,SALE,1,5310,4514,CARD,
100018510,2026-09-05 14:18:17.744,50002683,1,127,1046,12,,false,SALE,1,15070,11302,CARD,
100017913,2026-09-05 14:18:19.087,50002592,5,99,28,1,257980,true,SALE,2,20560,13364,CARD,
100016612,2026-09-05 14:18:19.778,50002385,14,8,1563,19,287824,true,SALE,1,21860,21860,CARD,
100018511,2026-09-05 14:18:20.510,50002683,2,127,115,1,,false,SALE,1,6240,6240,CARD,
100018512,2026-09-05 14:18:22.069,50002683,3,127,1301,16,,false,SALE,1,8220,8220,CARD,
100018513,2026-09-05 14:18:25.073,50002683,4,127,1343,16,,false,SALE,1,6340,6340,CARD,
100017621,2026-09-05 14:18:27.156,50002540,1,78,2230,27,,false,SALE,1,17640,17640,CARD,
100017622,2026-09-05 14:18:29.711,50002540,2,78,1780,22,,false,SALE,1,5090,5090,CARD,
100018495,2026-09-05 14:18:29.962,50002681,1,126,625,8,90874,true,SALE,2,68020,64619,SBP,
100018496,2026-09-05 14:18:32.187,50002681,2,126,2032,24,90874,true,SALE,1,8170,8170,SBP,
100017623,2026-09-05 14:18:32.539,50002540,3,78,2588,34,,false,SALE,1,26170,26170,CARD,
100018497,2026-09-05 14:18:35.074,50002681,3,126,1626,20,90874,true,SALE,1,15450,15450,SBP,
100018498,2026-09-05 14:18:37.011,50002681,4,126,1155,13,90874,true,SALE,1,11460,10887,SBP,
100016743,2026-09-05 14:18:38.119,50002399,1,11,515,6,332881,true,SALE,1,11710,11710,CARD,
100017670,2026-09-05 14:18:38.745,50002553,1,86,1404,17,,false,SALE,1,13440,13440,CARD,
100018499,2026-09-05 14:18:39.538,50002681,5,126,538,6,90874,true,SALE,5,86250,86250,SBP,
100016744,2026-09-05 14:18:40.862,50002399,2,11,2138,26,332881,true,SALE,2,13760,13760,CARD,
100017671,2026-09-05 14:18:41.582,50002553,2,86,20,1,,false,SALE,1,9270,9270,CARD,
100018805,2026-09-05 14:18:41.754,50002730,1,144,1877,23,,false,SALE,1,45090,45090,SBP,
100018500,2026-09-05 14:18:42.775,50002681,6,126,78,1,90874,true,SALE,1,13060,13060,SBP,
100016745,2026-09-05 14:18:43.304,50002399,3,11,475,6,332881,true,SALE,1,12510,12510,CARD,
100017672,2026-09-05 14:18:44.151,50002553,3,86,2438,31,,false,SALE,2,22140,22140,CARD,
100018501,2026-09-05 14:18:44.969,50002681,7,126,2152,26,90874,true,SALE,1,5780,5780,SBP,
100017673,2026-09-05 14:18:46.193,50002553,4,86,481,6,,false,SALE,1,7000,7000,CARD,
100016746,2026-09-05 14:18:46.432,50002399,4,11,1431,18,332881,true,SALE,1,5620,5620,CARD,
100016831,2026-09-05 14:18:47.395,50002411,1,18,1445,18,183736,true,SALE,1,14500,13775,CARD,
100017674,2026-09-05 14:18:48.869,50002553,5,86,2564,33,,false,SALE,1,30210,22658,CARD,
100016832,2026-09-05 14:18:49.757,50002411,2,18,2443,31,183736,true,SALE,1,26590,25260,CARD,
100018939,2026-09-05 14:18:52.260,50002735,13,147,1243,15,189170,true,CANCEL,1,13360,13360,CARD,100018833
100016833,2026-09-05 14:18:52.905,50002411,3,18,2152,26,183736,true,SALE,1,6670,6670,CARD,
100016834,2026-09-05 14:18:54.976,50002411,4,18,137,2,183736,true,SALE,3,47310,47310,CARD,
100016835,2026-09-05 14:18:58.090,50002411,5,18,28,1,183736,true,SALE,1,12200,7930,CARD,
100016836,2026-09-05 14:19:00.238,50002411,6,18,344,4,183736,true,SALE,1,15650,15650,CARD,
100017470,2026-09-05 14:19:02.321,50002514,1,68,226,3,107768,true,SALE,1,34550,32822,SBP,
100016837,2026-09-05 14:19:03.035,50002411,7,18,1119,13,183736,true,SALE,3,25200,23940,CARD,
100014368,2026-09-05 13:45:07.379,50002050,16,28,2152,26,376300,true,SALE,1,6130,5824,CASH,
100017471,2026-09-05 14:19:04.709,50002514,2,68,2314,29,107768,true,SALE,1,9880,9386,SBP,
100018681,2026-09-05 14:19:07.091,50002715,1,138,1831,22,357397,false,SALE,1,8200,8200,CARD,
100017472,2026-09-05 14:19:07.172,50002514,3,68,902,11,107768,true,SALE,1,9000,9000,SBP,
100018682,2026-09-05 14:19:09.043,50002715,2,138,2402,30,357397,false,SALE,1,24730,24730,CARD,
100017473,2026-09-05 14:19:09.923,50002514,4,68,894,11,107768,true,SALE,2,25440,24168,SBP,
100018683,2026-09-05 14:19:11.585,50002715,3,138,319,4,357397,false,SALE,1,11770,11770,CARD,
100017474,2026-09-05 14:19:12.717,50002514,5,68,277,3,107768,true,SALE,1,36020,34219,SBP,
100017281,2026-09-05 14:20:43.525,50002477,1,53,1355,16,68315,true,SALE,1,11390,10820,SBP,
100018684,2026-09-05 14:19:13.844,50002715,4,138,2147,26,357397,false,SALE,1,15010,15010,CARD,
100017475,2026-09-05 14:19:14.697,50002514,6,68,994,12,107768,true,SALE,1,14190,14190,SBP,
100018685,2026-09-05 14:19:16.882,50002715,5,138,29,1,357397,false,SALE,1,15660,15660,CARD,
100017476,2026-09-05 14:19:17.703,50002514,7,68,1745,21,107768,true,SALE,1,12230,12230,SBP,
100018834,2026-09-05 14:19:17.707,50002736,1,147,2658,35,105415,true,SALE,1,58110,58110,CASH,
100018686,2026-09-05 14:19:19.469,50002715,6,138,782,9,357397,false,SALE,1,29700,29700,CARD,
100018835,2026-09-05 14:19:19.590,50002736,2,147,1235,15,105415,true,SALE,2,19500,19500,CASH,
100017477,2026-09-05 14:19:19.966,50002514,8,68,2052,25,107768,true,SALE,3,48150,45742,SBP,
100018687,2026-09-05 14:19:21.544,50002715,7,138,354,4,357397,false,SALE,1,14570,14570,CARD,
100017478,2026-09-05 14:19:22.448,50002514,9,68,1179,14,107768,true,SALE,1,35920,34124,SBP,
100018836,2026-09-05 14:19:22.789,50002736,3,147,53,1,105415,true,SALE,1,9640,9158,CASH,
100018688,2026-09-05 14:19:23.807,50002715,8,138,345,4,357397,false,SALE,2,33900,33900,CARD,
100017479,2026-09-05 14:19:24.593,50002514,10,68,28,1,107768,true,SALE,1,10370,6740,SBP,
100018837,2026-09-05 14:19:25.285,50002736,4,147,1687,21,105415,true,SALE,1,12080,9060,CASH,
100018689,2026-09-05 14:19:27.002,50002715,9,138,603,7,357397,false,SALE,1,62870,62870,CARD,
100018838,2026-09-05 14:19:27.707,50002736,5,147,1833,22,105415,true,SALE,1,5100,3570,CASH,
100018839,2026-09-05 14:19:29.673,50002736,6,147,2078,25,105415,true,SALE,1,12660,12027,CASH,
100018690,2026-09-05 14:19:29.685,50002715,10,138,1431,18,357397,false,SALE,1,5280,5280,CARD,
100018840,2026-09-05 14:19:32.126,50002736,7,147,2100,25,105415,true,SALE,1,13940,13940,CASH,
100018841,2026-09-05 14:19:34.650,50002736,8,147,1303,16,105415,true,SALE,1,12430,12430,CASH,
100017578,2026-09-05 14:19:34.946,50002530,1,75,1868,22,,false,SALE,1,4900,4900,CARD,
100018842,2026-09-05 14:19:37.179,50002736,9,147,1868,22,105415,true,SALE,1,5920,5920,CASH,
100017579,2026-09-05 14:19:37.851,50002530,2,75,1712,21,,false,SALE,1,5570,5570,CARD,
100017580,2026-09-05 14:19:39.696,50002530,3,75,1506,19,,false,SALE,2,52940,52940,CARD,
100018843,2026-09-05 14:19:39.908,50002736,10,147,559,7,105415,true,SALE,1,36380,34561,CASH,
100018844,2026-09-05 14:19:42.392,50002736,11,147,28,1,105415,true,SALE,1,12310,8002,CASH,
100017581,2026-09-05 14:19:42.455,50002530,4,75,491,6,,false,SALE,1,18470,18470,CARD,
100018845,2026-09-05 14:19:45.016,50002736,12,147,273,3,105415,true,SALE,2,119260,119260,CASH,
100018846,2026-09-05 14:19:47.435,50002736,13,147,2314,29,105415,true,SALE,1,11730,11730,CASH,
100018847,2026-09-05 14:19:50.065,50002736,14,147,2078,25,105415,true,SALE,1,12660,12027,CASH,
100018699,2026-09-05 14:19:55.996,50002717,1,138,831,10,216686,true,SALE,1,36610,34780,CARD,
100018700,2026-09-05 14:19:58.161,50002717,2,138,1543,19,216686,true,SALE,1,28300,28300,CARD,
100018701,2026-09-05 14:20:00.462,50002717,3,138,1739,21,216686,true,SALE,1,13930,13234,CARD,
100018702,2026-09-05 14:20:03.934,50002717,4,138,183,2,216686,true,SALE,1,9820,9329,CARD,
100018703,2026-09-05 14:20:05.738,50002717,5,138,2068,25,216686,true,SALE,1,11330,10764,CARD,
100018704,2026-09-05 14:20:08.187,50002717,6,138,227,3,216686,true,SALE,1,45260,45260,CARD,
100018705,2026-09-05 14:20:10.573,50002717,7,138,28,1,216686,true,SALE,2,22880,14872,CARD,
100018706,2026-09-05 14:20:13.195,50002717,8,138,1046,12,216686,true,SALE,1,16410,11487,CARD,
100016791,2026-09-05 14:20:13.459,50002406,1,18,59,1,310233,true,SALE,1,8970,8970,BONUS,
100018707,2026-09-05 14:20:15.523,50002717,9,138,216,2,216686,true,SALE,2,20940,20940,CARD,
100016792,2026-09-05 14:20:15.959,50002406,2,18,506,6,310233,true,SALE,1,27630,27630,BONUS,
100018708,2026-09-05 14:20:18.174,50002717,10,138,1788,22,216686,true,SALE,1,3990,3990,CARD,
100018806,2026-09-05 14:20:18.705,50002731,1,144,2098,25,,false,SALE,1,18170,18170,CARD,
100016793,2026-09-05 14:20:18.885,50002406,3,18,1026,12,310233,true,SALE,1,21180,21180,BONUS,
100018807,2026-09-05 14:20:20.685,50002731,2,144,538,6,,false,SALE,1,20690,20690,CARD,
100016794,2026-09-05 14:20:21.095,50002406,4,18,949,11,310233,true,SALE,1,16460,16460,BONUS,
100018709,2026-09-05 14:20:21.432,50002717,11,138,1765,22,216686,true,SALE,1,7340,7340,CARD,
100018808,2026-09-05 14:20:23.022,50002731,3,144,504,6,,false,SALE,1,17570,17570,CARD,
100016795,2026-09-05 14:20:23.326,50002406,5,18,1035,12,310233,true,SALE,1,30740,29203,BONUS,
100018710,2026-09-05 14:20:23.791,50002717,12,138,354,4,216686,true,SALE,1,14570,14570,CARD,
100017655,2026-09-05 14:20:25.769,50002550,1,83,1029,12,370720,true,SALE,1,7720,7720,CARD,
100016796,2026-09-05 14:20:26.042,50002406,6,18,2105,25,310233,true,SALE,1,15880,14292,BONUS,
100017656,2026-09-05 14:20:28.201,50002550,2,83,1847,22,370720,true,SALE,1,6780,6441,CARD,
100017657,2026-09-05 14:20:30.755,50002550,3,83,656,8,370720,true,SALE,1,34220,32509,CARD,
100017658,2026-09-05 14:20:33.117,50002550,4,83,255,3,370720,true,SALE,3,134640,134640,CARD,
100017659,2026-09-05 14:20:36.217,50002550,5,83,28,1,370720,true,SALE,1,9990,6494,CARD,
100017660,2026-09-05 14:20:38.354,50002550,6,83,945,11,370720,true,SALE,1,6970,6970,CARD,
100017226,2026-09-05 14:20:38.623,50002467,1,50,2104,25,,false,SALE,1,12540,12540,SBP,
100017227,2026-09-05 14:20:40.835,50002467,2,50,354,4,,false,SALE,1,13230,13230,SBP,
100017228,2026-09-05 14:20:42.753,50002467,3,50,1331,16,,false,SALE,3,36150,36150,SBP,
100017281,2026-09-05 14:20:43.525,50002477,1,53,1355,16,68315,true,SALE,1,11390,10820,SBP,
100017282,2026-09-05 14:20:46.406,50002477,2,53,156,2,68315,true,SALE,1,15260,15260,SBP,
100017283,2026-09-05 14:20:49.234,50002477,3,53,898,11,68315,true,SALE,1,11900,11305,SBP,
100017004,2026-09-05 14:20:50.497,50002437,1,32,2586,34,175707,true,SALE,2,35760,35760,CARD,
100017284,2026-09-05 14:20:51.699,50002477,4,53,1788,22,68315,true,SALE,1,3760,3760,SBP,
100017005,2026-09-05 14:20:52.821,50002437,2,32,480,6,175707,true,SALE,1,18960,18960,CARD,
100017285,2026-09-05 14:20:53.812,50002477,5,53,1805,22,68315,true,SALE,1,3040,2736,SBP,
100017006,2026-09-05 14:20:55.488,50002437,3,32,164,2,175707,true,SALE,1,9640,7230,CARD,
100017286,2026-09-05 14:20:56.908,50002477,6,53,625,8,68315,true,SALE,1,34700,32965,SBP,
100017287,2026-09-05 14:20:58.696,50002477,7,53,1355,16,68315,true,SALE,1,11390,10820,SBP,
100017777,2026-09-05 14:20:59.569,50002568,1,91,894,11,54438,true,SALE,1,12410,11790,SBP,
100017455,2026-09-05 14:21:00.097,50002510,1,66,2481,31,86700,true,SALE,1,13830,13830,CASH,
100017288,2026-09-05 14:21:01.121,50002477,8,53,610,7,68315,true,SALE,3,236010,153406,SBP,
100017778,2026-09-05 14:21:01.568,50002568,2,91,1847,22,54438,true,SALE,1,6870,6870,SBP,
100017456,2026-09-05 14:21:03.054,50002510,2,66,1660,20,86700,true,SALE,1,11120,11120,CASH,
100017779,2026-09-05 14:21:04.293,50002568,3,91,1341,16,54438,true,SALE,1,9350,9350,SBP,
100017916,2026-09-05 14:21:05.244,50002594,1,99,1835,22,144180,true,SALE,1,4260,4260,CARD,
100017457,2026-09-05 14:21:05.533,50002510,3,66,344,4,86700,true,SALE,1,13150,13150,CASH,
100017780,2026-09-05 14:21:07.053,50002568,4,91,1038,12,54438,true,SALE,1,32000,32000,SBP,
100017917,2026-09-05 14:21:07.841,50002594,2,99,2360,30,144180,true,SALE,1,11440,11440,CARD,
100017781,2026-09-05 14:21:08.970,50002568,5,91,164,2,54438,true,SALE,1,8490,5943,SBP,
100017918,2026-09-05 14:21:09.849,50002594,3,99,158,2,144180,true,SALE,1,6010,5710,CARD,
100017782,2026-09-05 14:21:11.412,50002568,6,91,1985,24,54438,true,SALE,1,5910,5614,SBP,
100017783,2026-09-05 14:21:14.384,50002568,7,91,97,1,54438,true,SALE,1,5340,5340,SBP,
100017784,2026-09-05 14:21:16.516,50002568,8,91,1622,20,54438,true,SALE,1,11840,11840,SBP,
100017785,2026-09-05 14:21:19.241,50002568,9,91,2458,31,54438,true,SALE,2,28260,26847,SBP,
100017786,2026-09-05 14:21:21.572,50002568,10,91,1224,15,54438,true,SALE,1,8300,8300,SBP,
100017787,2026-09-05 14:21:23.971,50002568,11,91,242,3,54438,true,SALE,1,21390,20320,SBP,
100017262,2026-09-05 14:21:26.022,50002474,1,51,1738,21,,false,SALE,1,13600,13600,CARD,
100017263,2026-09-05 14:21:28.019,50002474,2,51,824,10,,false,SALE,3,96450,96450,CARD,
100017264,2026-09-05 14:21:30.490,50002474,3,51,698,8,,false,SALE,1,38460,38460,CARD,
100017265,2026-09-05 14:21:33.158,50002474,4,51,226,3,,false,SALE,3,104430,104430,CARD,
100017266,2026-09-05 14:21:35.932,50002474,5,51,1128,13,,false,SALE,1,7980,6783,CARD,
100017267,2026-09-05 14:21:38.336,50002474,6,51,1506,19,,false,SALE,1,27120,27120,CARD,
100018926,2026-09-05 14:21:43.166,50002583,4,97,963,11,,false,CANCEL,1,8760,8760,CASH,100017877
100018922,2026-09-05 14:21:48.008,50002467,2,50,354,4,,false,CANCEL,1,13230,13230,SBP,100017227
100017560,2026-09-05 14:21:55.398,50002526,1,73,1959,24,30701,true,SALE,1,3140,3140,CARD,
100017561,2026-09-05 14:21:58.051,50002526,2,73,1278,15,30701,true,SALE,1,7370,7370,CARD,
100017562,2026-09-05 14:22:00.336,50002526,3,73,761,9,30701,true,SALE,1,28130,26724,CARD,
100017563,2026-09-05 14:22:02.856,50002526,4,73,1355,16,30701,true,SALE,1,11010,11010,CARD,
100017564,2026-09-05 14:22:05.431,50002526,5,73,704,9,30701,true,SALE,1,37880,37880,CARD,
100017565,2026-09-05 14:22:07.960,50002526,6,73,2409,30,30701,true,SALE,2,70240,70240,CARD,
100017566,2026-09-05 14:22:10.601,50002526,7,73,1729,21,30701,true,SALE,1,6980,6980,CARD,
100015339,2026-09-05 13:10:56.409,50002210,3,85,1081,12,,false,SALE,1,9190,9190,CASH,
100017567,2026-09-05 14:22:12.675,50002526,8,73,956,11,30701,true,SALE,1,8940,8493,CARD,
100018940,2026-09-05 14:22:13.718,50002736,5,147,1833,22,105415,true,CANCEL,1,5100,3570,CASH,100018838
100017568,2026-09-05 14:22:15.972,50002526,9,73,634,8,30701,true,SALE,1,18190,18190,CARD,
100017569,2026-09-05 14:22:18.267,50002526,10,73,1404,17,30701,true,SALE,2,27920,27920,CARD,
100018010,2026-09-05 14:22:21.407,50002612,1,108,2090,25,109836,true,SALE,1,16980,16980,SBP,
100017414,2026-09-05 14:22:23.351,50002500,1,62,1188,14,,false,SALE,1,38810,38810,CARD,
100018011,2026-09-05 14:22:23.568,50002612,2,108,980,12,109836,true,SALE,1,16790,16790,SBP,
100017415,2026-09-05 14:22:25.756,50002500,2,62,894,11,,false,SALE,1,12360,12360,CARD,
100018012,2026-09-05 14:22:26.384,50002612,3,108,779,9,109836,true,SALE,2,58920,58920,SBP,
100017416,2026-09-05 14:22:27.987,50002500,3,62,1256,15,,false,SALE,2,8160,8160,CARD,
100018013,2026-09-05 14:22:29.042,50002612,4,108,779,9,109836,true,SALE,1,29460,29460,SBP,
100018014,2026-09-05 14:22:31.528,50002612,5,108,2230,27,109836,true,SALE,1,17670,17670,SBP,
100018015,2026-09-05 14:22:33.333,50002612,6,108,123,2,109836,true,SALE,1,6380,4466,SBP,
100018016,2026-09-05 14:22:36.405,50002612,7,108,1788,22,109836,true,SALE,1,3620,3620,SBP,
100018017,2026-09-05 14:22:38.181,50002612,8,108,1745,21,109836,true,SALE,2,24540,23313,SBP,
100016524,2026-09-05 14:23:06.443,50002379,1,7,1950,24,,false,SALE,1,4050,4050,SBP,
100016525,2026-09-05 14:23:08.085,50002379,2,7,1599,20,,false,SALE,1,17380,17380,SBP,
100016526,2026-09-05 14:23:11.002,50002379,3,7,2471,31,,false,SALE,1,23820,23820,SBP,
100016527,2026-09-05 14:23:13.450,50002379,4,7,421,5,,false,SALE,2,57800,57800,SBP,
100016528,2026-09-05 14:23:16.144,50002379,5,7,1868,22,,false,SALE,2,11500,11500,SBP,
100016529,2026-09-05 14:23:18.180,50002379,6,7,59,1,,false,SALE,1,8800,8800,SBP,
100016530,2026-09-05 14:23:20.631,50002379,7,7,99,1,,false,SALE,1,9590,9590,SBP,
100016531,2026-09-05 14:23:23.135,50002379,8,7,1046,12,,false,SALE,1,17150,12862,SBP,
100016532,2026-09-05 14:23:25.784,50002379,9,7,2009,24,,false,SALE,1,8120,8120,SBP,
100016533,2026-09-05 14:23:28.622,50002379,10,7,1847,22,,false,SALE,1,8120,8120,SBP,
100016534,2026-09-05 14:23:30.597,50002379,11,7,1324,16,,false,SALE,1,10150,10150,SBP,
100017366,2026-09-05 14:23:44.154,50002491,1,57,545,7,,false,SALE,1,46010,46010,CARD,
100017367,2026-09-05 14:23:46.370,50002491,2,57,634,8,,false,SALE,2,37580,37580,CARD,
100017368,2026-09-05 14:23:48.552,50002491,3,57,962,11,,false,SALE,1,14420,14420,CARD,
100017369,2026-09-05 14:23:51.200,50002491,4,57,190,2,,false,SALE,3,52710,52710,CARD,
100016458,2026-09-05 14:23:51.447,50002370,1,5,719,9,280959,true,SALE,1,30260,30260,CARD,
100016459,2026-09-05 14:23:53.378,50002370,2,5,2177,26,280959,true,SALE,1,13440,13440,CARD,
100016460,2026-09-05 14:23:56.113,50002370,3,5,2669,35,280959,true,SALE,1,75840,64464,CARD,
100016562,2026-09-05 14:23:56.431,50002382,1,8,2390,30,106737,true,SALE,1,17460,17460,SBP,
100016461,2026-09-05 14:23:58.127,50002370,4,5,134,2,280959,true,SALE,1,8800,8360,CARD,
100016563,2026-09-05 14:23:59.548,50002382,2,8,507,6,106737,true,SALE,2,35620,35620,SBP,
100016462,2026-09-05 14:24:00.956,50002370,5,5,2075,25,280959,true,SALE,1,11590,11010,CARD,
100016564,2026-09-05 14:24:01.514,50002382,3,8,1868,22,106737,true,SALE,1,5890,5890,SBP,
100018554,2026-09-05 14:24:02.026,50002691,1,130,252,3,,false,SALE,1,22510,22510,CARD,
100016463,2026-09-05 14:24:03.582,50002370,6,5,2250,28,280959,true,SALE,1,23420,23420,CARD,
100016565,2026-09-05 14:24:04.456,50002382,4,8,134,2,106737,true,SALE,1,8780,8780,SBP,
100018555,2026-09-05 14:24:05.079,50002691,2,130,2390,30,,false,SALE,1,15170,15170,CARD,
100016566,2026-09-05 14:24:06.409,50002382,5,8,1506,19,106737,true,SALE,1,31810,30220,SBP,
100016464,2026-09-05 14:24:06.463,50002370,7,5,364,4,280959,true,SALE,1,9730,6324,CARD,
100017487,2026-09-05 14:24:07.513,50002516,1,69,1712,21,221587,true,SALE,1,5780,5780,CARD,
100016567,2026-09-05 14:24:09.280,50002382,6,8,1346,16,106737,true,SALE,2,12700,8890,SBP,
100016568,2026-09-05 14:24:11.672,50002382,7,8,1808,22,106737,true,SALE,1,7970,7572,SBP,
100016569,2026-09-05 14:24:13.926,50002382,8,8,1670,20,106737,true,SALE,2,48800,48800,SBP,
100016570,2026-09-05 14:24:16.416,50002382,9,8,2094,25,106737,true,SALE,1,11330,10764,SBP,
100016571,2026-09-05 14:24:18.712,50002382,10,8,456,5,106737,true,SALE,1,11670,11670,SBP,
100016572,2026-09-05 14:24:21.925,50002382,11,8,894,11,106737,true,SALE,1,15030,14278,SBP,
100018144,2026-09-05 14:24:23.585,50002631,1,113,1847,22,,false,SALE,1,7230,7230,SBP,
100016573,2026-09-05 14:24:23.600,50002382,12,8,1370,17,106737,true,SALE,1,10630,10098,SBP,
100017144,2026-09-05 14:24:25.515,50002458,1,46,779,9,45178,true,SALE,2,66680,66680,CASH,
100018145,2026-09-05 14:24:25.903,50002631,2,113,1202,14,,false,SALE,1,20700,20700,SBP,
